"","ds","facebook_s","googlesearch_s","type","solID","cluster","top_sol"
"6413",2024-01-15,1700.62642559938,1055.32454106291,"adstockedMedia","1_998_1",8,FALSE
"6414",2024-01-16,1661.28986612898,1021.89887511658,"adstockedMedia","1_998_1",8,FALSE
"6415",2024-01-17,1759.87219295419,1068.03792910391,"adstockedMedia","1_998_1",8,FALSE
"6416",2024-01-18,1863.42505884105,1123.36737853976,"adstockedMedia","1_998_1",8,FALSE
"6417",2024-01-19,1967.15706087979,1079.75839607476,"adstockedMedia","1_998_1",8,FALSE
"6418",2024-01-20,1570.89551891063,1024.72119121443,"adstockedMedia","1_998_1",8,FALSE
"6419",2024-01-21,1456.61441843273,968.363930389931,"adstockedMedia","1_998_1",8,FALSE
"6420",2024-01-22,1752.49577529987,1111.8541919807,"adstockedMedia","1_998_1",8,FALSE
"6421",2024-01-23,1713.15921582947,1078.42852603389,"adstockedMedia","1_998_1",8,FALSE
"6422",2024-01-24,1811.74154265468,1124.56758002117,"adstockedMedia","1_998_1",8,FALSE
"6423",2024-01-25,1915.29440854154,1179.89702945701,"adstockedMedia","1_998_1",8,FALSE
"6424",2024-01-26,2019.02641058028,1136.288046992,"adstockedMedia","1_998_1",8,FALSE
"6425",2024-01-27,1622.76486861112,1081.25084213168,"adstockedMedia","1_998_1",8,FALSE
"6426",2024-01-28,1508.48376813323,1024.89358130718,"adstockedMedia","1_998_1",8,FALSE
"6427",2024-01-29,1804.36512500036,1168.38384289795,"adstockedMedia","1_998_1",8,FALSE
"6428",2024-01-30,1765.02856552996,1134.95817695113,"adstockedMedia","1_998_1",8,FALSE
"6429",2024-01-31,1863.61089235517,1181.09723093842,"adstockedMedia","1_998_1",8,FALSE
"6430",2024-02-01,1967.16375824203,1236.42668037425,"adstockedMedia","1_998_1",8,FALSE
"6431",2024-02-02,2070.89576028077,1192.81769790925,"adstockedMedia","1_998_1",8,FALSE
"6432",2024-02-03,1674.63421831161,1137.78049304893,"adstockedMedia","1_998_1",8,FALSE
"6433",2024-02-04,1560.35311783372,1081.42323222443,"adstockedMedia","1_998_1",8,FALSE
"6434",2024-02-05,1856.23447470085,1224.9134938152,"adstockedMedia","1_998_1",8,FALSE
"6435",2024-02-06,1816.89791523045,1191.48782786838,"adstockedMedia","1_998_1",8,FALSE
"6436",2024-02-07,1915.48024205566,1237.62688185566,"adstockedMedia","1_998_1",8,FALSE
"6437",2024-02-08,2019.03310794252,1292.9563312915,"adstockedMedia","1_998_1",8,FALSE
"6438",2024-02-09,2122.76510998126,1249.3473488265,"adstockedMedia","1_998_1",8,FALSE
"6439",2024-02-10,1726.5035680121,1194.31014396617,"adstockedMedia","1_998_1",8,FALSE
"6440",2024-02-11,1612.22246753421,1137.95288314167,"adstockedMedia","1_998_1",8,FALSE
"6441",2024-02-12,1908.10382440134,1281.44314473245,"adstockedMedia","1_998_1",8,FALSE
"6442",2024-02-13,1868.76726493094,1248.01747878563,"adstockedMedia","1_998_1",8,FALSE
"6443",2024-02-14,1967.34959175615,1294.15653277291,"adstockedMedia","1_998_1",8,FALSE
"6444",2024-02-15,2070.90245764301,1349.48598220875,"adstockedMedia","1_998_1",8,FALSE
"6445",2024-02-16,2174.63445968175,1305.87699974375,"adstockedMedia","1_998_1",8,FALSE
"6446",2024-02-17,1778.37291771259,1250.83979488342,"adstockedMedia","1_998_1",8,FALSE
"6447",2024-02-18,1664.0918172347,1194.48253405892,"adstockedMedia","1_998_1",8,FALSE
"6448",2024-02-19,1959.97317410183,1337.97279564969,"adstockedMedia","1_998_1",8,FALSE
"6449",2024-02-20,1920.63661463143,1304.54712970288,"adstockedMedia","1_998_1",8,FALSE
"6450",2024-02-21,2019.21894145664,1350.68618369016,"adstockedMedia","1_998_1",8,FALSE
"6451",2024-02-22,2122.7718073435,1406.015633126,"adstockedMedia","1_998_1",8,FALSE
"6452",2024-02-23,2226.50380938224,1362.40665066099,"adstockedMedia","1_998_1",8,FALSE
"6453",2024-02-24,1830.24226741309,1307.36944580067,"adstockedMedia","1_998_1",8,FALSE
"6454",2024-02-25,1715.96116693519,1251.01218497617,"adstockedMedia","1_998_1",8,FALSE
"6455",2024-02-26,2011.84252380232,1394.50244656694,"adstockedMedia","1_998_1",8,FALSE
"6456",2024-02-27,1972.50596433192,1361.07678062012,"adstockedMedia","1_998_1",8,FALSE
"6457",2024-02-28,2071.08829115713,1407.21583460741,"adstockedMedia","1_998_1",8,FALSE
"6458",2024-02-29,2174.64115704399,1462.54528404324,"adstockedMedia","1_998_1",8,FALSE
"6459",2024-03-01,2278.37315908273,1418.93630157824,"adstockedMedia","1_998_1",8,FALSE
"6460",2024-03-02,1882.11161711358,1363.89909671792,"adstockedMedia","1_998_1",8,FALSE
"6461",2024-03-03,1767.83051663568,1307.54183589342,"adstockedMedia","1_998_1",8,FALSE
"6462",2024-03-04,2063.71187350281,1451.03209748419,"adstockedMedia","1_998_1",8,FALSE
"6463",2024-03-05,2024.37531403241,1417.60643153737,"adstockedMedia","1_998_1",8,FALSE
"6464",2024-03-06,2122.95764085762,1463.74548552465,"adstockedMedia","1_998_1",8,FALSE
"6465",2024-03-07,2226.51050674448,1519.07493496049,"adstockedMedia","1_998_1",8,FALSE
"6466",2024-03-08,2330.24250878322,1475.46595249549,"adstockedMedia","1_998_1",8,FALSE
"6467",2024-03-09,1933.98096681407,1420.42874763516,"adstockedMedia","1_998_1",8,FALSE
"6468",2024-03-10,1819.69986633617,1364.07148681066,"adstockedMedia","1_998_1",8,FALSE
"6469",2024-03-11,2115.5812232033,1507.56174840144,"adstockedMedia","1_998_1",8,FALSE
"6470",2024-03-12,2076.2446637329,1474.13608245462,"adstockedMedia","1_998_1",8,FALSE
"6471",2024-03-13,2174.82699055811,1520.2751364419,"adstockedMedia","1_998_1",8,FALSE
"6472",2024-03-14,2278.37985644497,1575.60458587774,"adstockedMedia","1_998_1",8,FALSE
"6473",2024-03-15,2382.11185848371,1531.99560341274,"adstockedMedia","1_998_1",8,FALSE
"6474",2024-03-16,1985.85031651456,1476.95839855241,"adstockedMedia","1_998_1",8,FALSE
"6475",2024-03-17,1871.56921603666,1420.60113772791,"adstockedMedia","1_998_1",8,FALSE
"6476",2024-03-18,2167.45057290379,1564.09139931868,"adstockedMedia","1_998_1",8,FALSE
"6477",2024-03-19,2128.1140134334,1530.66573337186,"adstockedMedia","1_998_1",8,FALSE
"6478",2024-03-20,2226.6963402586,1576.80478735915,"adstockedMedia","1_998_1",8,FALSE
"6479",2024-03-21,2330.24920614546,1632.13423679498,"adstockedMedia","1_998_1",8,FALSE
"6480",2024-03-22,2433.9812081842,1588.52525432998,"adstockedMedia","1_998_1",8,FALSE
"6481",2024-03-23,2037.71966621505,1533.48804946966,"adstockedMedia","1_998_1",8,FALSE
"6482",2024-03-24,1923.43856573715,1477.13078864516,"adstockedMedia","1_998_1",8,FALSE
"6483",2024-03-25,2219.31992260428,1620.62105023593,"adstockedMedia","1_998_1",8,FALSE
"6484",2024-03-26,2179.98336313389,1587.19538428911,"adstockedMedia","1_998_1",8,FALSE
"6485",2024-03-27,2278.56568995909,1633.3344382764,"adstockedMedia","1_998_1",8,FALSE
"6486",2024-03-28,2382.11855584595,1688.66388771223,"adstockedMedia","1_998_1",8,FALSE
"6487",2024-03-29,2485.85055788469,1645.05490524723,"adstockedMedia","1_998_1",8,FALSE
"6488",2024-03-30,2089.58901591554,1590.01770038691,"adstockedMedia","1_998_1",8,FALSE
"6489",2024-03-31,1975.30791543764,1533.66043956241,"adstockedMedia","1_998_1",8,FALSE
"6490",2024-01-01,0.260249934964489,0.285147849997795,"saturatedMedia","1_998_1",8,FALSE
"6491",2024-01-02,0.261647927777992,0.393096004657316,"saturatedMedia","1_998_1",8,FALSE
"6492",2024-01-03,0.313846210860761,0.329816861183256,"saturatedMedia","1_998_1",8,FALSE
"6493",2024-01-04,0.350577008170926,0.435081115263457,"saturatedMedia","1_998_1",8,FALSE
"6494",2024-01-05,0.386328498634348,0.410248391960707,"saturatedMedia","1_998_1",8,FALSE
"6495",2024-01-06,0.248981614216448,0.369831559801043,"saturatedMedia","1_998_1",8,FALSE
"6496",2024-01-07,0.21055838341316,0.32709950605475,"saturatedMedia","1_998_1",8,FALSE
"6497",2024-01-08,0.311943700596659,0.434781073222354,"saturatedMedia","1_998_1",8,FALSE
"6498",2024-01-09,0.298214030439944,0.410213086226783,"saturatedMedia","1_998_1",8,FALSE
"6499",2024-01-10,0.332620360202499,0.444001237562318,"saturatedMedia","1_998_1",8,FALSE
"6500",2024-01-11,0.368541637967527,0.48316743481644,"saturatedMedia","1_998_1",8,FALSE
"6501",2024-01-12,0.403927456861516,0.452431792474218,"saturatedMedia","1_998_1",8,FALSE
"6502",2024-01-13,0.266811140428121,0.412304742420811,"saturatedMedia","1_998_1",8,FALSE
"6503",2024-01-14,0.22782231909501,0.370074044429989,"saturatedMedia","1_998_1",8,FALSE
"6504",2024-01-15,0.330048393952321,0.475154995382551,"saturatedMedia","1_998_1",8,FALSE
"6505",2024-01-16,0.316319807799992,0.451478627428078,"saturatedMedia","1_998_1",8,FALSE
"6506",2024-01-17,0.35066561188799,0.483998284060644,"saturatedMedia","1_998_1",8,FALSE
"6507",2024-01-18,0.386331638618625,0.521342177668578,"saturatedMedia","1_998_1",8,FALSE
"6508",2024-01-19,0.421296364998964,0.49206702705746,"saturatedMedia","1_998_1",8,FALSE
"6509",2024-01-20,0.284794339114994,0.45350042236155,"saturatedMedia","1_998_1",8,FALSE
"6510",2024-01-21,0.24538229698922,0.412432398380833,"saturatedMedia","1_998_1",8,FALSE
"6511",2024-01-22,0.348104679698286,0.513731140145839,"saturatedMedia","1_998_1",8,FALSE
"6512",2024-01-23,0.334417589624851,0.491155633640795,"saturatedMedia","1_998_1",8,FALSE
"6513",2024-01-24,0.368605669229406,0.522130596328727,"saturatedMedia","1_998_1",8,FALSE
"6514",2024-01-25,0.403929715084875,0.557419216207607,"saturatedMedia","1_998_1",8,FALSE
"6515",2024-01-26,0.438402910222344,0.529779577671853,"saturatedMedia","1_998_1",8,FALSE
"6516",2024-01-27,0.302869772121216,0.493088564515052,"saturatedMedia","1_998_1",8,FALSE
"6517",2024-01-28,0.263172825622589,0.453623785580011,"saturatedMedia","1_998_1",8,FALSE
"6518",2024-01-29,0.36606256454942,0.550249777584178,"saturatedMedia","1_998_1",8,FALSE
"6519",2024-01-30,0.352454533432865,0.528916292709745,"saturatedMedia","1_998_1",8,FALSE
"6520",2024-01-31,0.386395053716685,0.558161254769373,"saturatedMedia","1_998_1",8,FALSE
"6521",2024-02-01,0.421298591399264,0.591258082802736,"saturatedMedia","1_998_1",8,FALSE
"6522",2024-02-02,0.455217955030981,0.565354197419892,"saturatedMedia","1_998_1",8,FALSE
"6523",2024-02-03,0.320978741159538,0.53074698448573,"saturatedMedia","1_998_1",8,FALSE
"6524",2024-02-04,0.281129842087352,0.49320647372178,"saturatedMedia","1_998_1",8,FALSE
"6525",2024-02-05,0.383875996823563,0.584551641997652,"saturatedMedia","1_998_1",8,FALSE
"6526",2024-02-06,0.370381581719942,0.564542928544352,"saturatedMedia","1_998_1",8,FALSE
"6527",2024-02-07,0.403992373090165,0.591951708795472,"saturatedMedia","1_998_1",8,FALSE
"6528",2024-02-08,0.438405100779492,0.622800277453823,"saturatedMedia","1_998_1",8,FALSE
"6529",2024-02-09,0.471716264332918,0.598670673229281,"saturatedMedia","1_998_1",8,FALSE
"6530",2024-02-10,0.33906577259699,0.566263150980691,"saturatedMedia","1_998_1",8,FALSE
"6531",2024-02-11,0.299191378549406,0.530858631624949,"saturatedMedia","1_998_1",8,FALSE
"6532",2024-02-12,0.401502998744835,0.616562942510714,"saturatedMedia","1_998_1",8,FALSE
"6533",2024-02-13,0.388153658099406,0.597913284398199,"saturatedMedia","1_998_1",8,FALSE
"6534",2024-02-14,0.421360366181129,0.623445011154417,"saturatedMedia","1_998_1",8,FALSE
"6535",2024-02-15,0.455220106237917,0.652052140250377,"saturatedMedia","1_998_1",8,FALSE
"6536",2024-02-16,0.487876339269342,0.629686813524509,"saturatedMedia","1_998_1",8,FALSE
"6537",2024-02-17,0.357078974067259,0.599519133113109,"saturatedMedia","1_998_1",8,FALSE
"6538",2024-02-18,0.317298133631892,0.56636804101555,"saturatedMedia","1_998_1",8,FALSE
"6539",2024-02-19,0.41890572154988,0.646278163878798,"saturatedMedia","1_998_1",8,FALSE
"6540",2024-02-20,0.40572978014968,0.6289835315146,"saturatedMedia","1_998_1",8,FALSE
"6541",2024-02-21,0.438465880818112,0.6526486992016,"saturatedMedia","1_998_1",8,FALSE
"6542",2024-02-22,0.471718373176468,0.679068851729672,"saturatedMedia","1_998_1",8,FALSE
"6543",2024-02-23,0.503680220989535,0.658421470170111,"saturatedMedia","1_998_1",8,FALSE
"6544",2024-02-24,0.374970297010593,0.63047456537169,"saturatedMedia","1_998_1",8,FALSE
"6545",2024-02-25,0.335393946289272,0.599617033845997,"saturatedMedia","1_998_1",8,FALSE
"6546",2024-02-26,0.436050432342487,0.673743748706949,"saturatedMedia","1_998_1",8,FALSE
"6547",2024-02-27,0.423073097187108,0.657771272112695,"saturatedMedia","1_998_1",8,FALSE
"6548",2024-02-28,0.455279794247921,0.679618830501386,"saturatedMedia","1_998_1",8,FALSE
"6549",2024-02-29,0.487878403206641,0.703940411306465,"saturatedMedia","1_998_1",8,FALSE
"6550",2024-01-01,1500,800,"saturatedSpendReversed","1_998_1",8,FALSE
"6551",2024-01-02,1504.05937354,942.406739632,"saturatedSpendReversed","1_998_1",8,FALSE
"6552",2024-01-03,1654.20567166702,858.85591777077,"saturatedSpendReversed","1_998_1",8,FALSE
"6553",2024-01-04,1759.61688154442,999.205093968557,"saturatedSpendReversed","1_998_1",8,FALSE
"6554",2024-01-05,1863.41585752447,965.416606196651,"saturatedSpendReversed","1_998_1",8,FALSE
"6555",2024-01-06,1467.15672926818,911.513751206529,"saturatedSpendReversed","1_998_1",8,FALSE
"6556",2024-01-07,1352.87571577949,855.287517348412,"saturatedSpendReversed","1_998_1",8,FALSE
"6557",2024-01-08,1648.75707578168,998.792913657643,"saturatedSpendReversed","1_998_1",8,FALSE
"6558",2024-01-09,1609.42051642427,965.368995898311,"saturatedSpendReversed","1_998_1",8,FALSE
"6559",2024-01-10,1708.00284325355,1011.50825181598,"saturatedSpendReversed","1_998_1",8,FALSE
"6560",2024-01-11,1811.55570914055,1066.83772457647,"saturatedSpendReversed","1_998_1",8,FALSE
"6561",2024-01-12,1915.2877111793,1023.22874480567,"saturatedSpendReversed","1_998_1",8,FALSE
"6562",2024-01-13,1519.02616921014,968.191540256544,"saturatedSpendReversed","1_998_1",8,FALSE
"6563",2024-01-14,1404.74506873224,911.834279467989,"saturatedSpendReversed","1_998_1",8,FALSE
"6564",2024-01-15,1700.62642559938,1055.32454106291,"saturatedSpendReversed","1_998_1",8,FALSE
"6565",2024-01-16,1661.28986612898,1021.89887511658,"saturatedSpendReversed","1_998_1",8,FALSE
"6566",2024-01-17,1759.87219295419,1068.03792910391,"saturatedSpendReversed","1_998_1",8,FALSE
"6567",2024-01-18,1863.42505884105,1123.36737853976,"saturatedSpendReversed","1_998_1",8,FALSE
"6568",2024-01-19,1967.15706087979,1079.75839607476,"saturatedSpendReversed","1_998_1",8,FALSE
"6569",2024-01-20,1570.89551891063,1024.72119121443,"saturatedSpendReversed","1_998_1",8,FALSE
"6570",2024-01-21,1456.61441843273,968.363930389931,"saturatedSpendReversed","1_998_1",8,FALSE
"6571",2024-01-22,1752.49577529987,1111.8541919807,"saturatedSpendReversed","1_998_1",8,FALSE
"6572",2024-01-23,1713.15921582947,1078.42852603389,"saturatedSpendReversed","1_998_1",8,FALSE
"6573",2024-01-24,1811.74154265468,1124.56758002117,"saturatedSpendReversed","1_998_1",8,FALSE
"6574",2024-01-25,1915.29440854154,1179.89702945701,"saturatedSpendReversed","1_998_1",8,FALSE
"6575",2024-01-26,2019.02641058028,1136.288046992,"saturatedSpendReversed","1_998_1",8,FALSE
"6576",2024-01-27,1622.76486861112,1081.25084213168,"saturatedSpendReversed","1_998_1",8,FALSE
"6577",2024-01-28,1508.48376813323,1024.89358130718,"saturatedSpendReversed","1_998_1",8,FALSE
"6578",2024-01-29,1804.36512500036,1168.38384289795,"saturatedSpendReversed","1_998_1",8,FALSE
"6579",2024-01-30,1765.02856552996,1134.95817695113,"saturatedSpendReversed","1_998_1",8,FALSE
"6580",2024-01-31,1863.61089235517,1181.09723093842,"saturatedSpendReversed","1_998_1",8,FALSE
"6581",2024-02-01,1967.16375824203,1236.42668037425,"saturatedSpendReversed","1_998_1",8,FALSE
"6582",2024-02-02,2070.89576028077,1192.81769790925,"saturatedSpendReversed","1_998_1",8,FALSE
"6583",2024-02-03,1674.63421831161,1137.78049304893,"saturatedSpendReversed","1_998_1",8,FALSE
"6584",2024-02-04,1560.35311783372,1081.42323222443,"saturatedSpendReversed","1_998_1",8,FALSE
"6585",2024-02-05,1856.23447470085,1224.9134938152,"saturatedSpendReversed","1_998_1",8,FALSE
"6586",2024-02-06,1816.89791523045,1191.48782786838,"saturatedSpendReversed","1_998_1",8,FALSE
"6587",2024-02-07,1915.48024205566,1237.62688185566,"saturatedSpendReversed","1_998_1",8,FALSE
"6588",2024-02-08,2019.03310794252,1292.9563312915,"saturatedSpendReversed","1_998_1",8,FALSE
"6589",2024-02-09,2122.76510998126,1249.3473488265,"saturatedSpendReversed","1_998_1",8,FALSE
"6590",2024-02-10,1726.5035680121,1194.31014396617,"saturatedSpendReversed","1_998_1",8,FALSE
"6591",2024-02-11,1612.22246753421,1137.95288314167,"saturatedSpendReversed","1_998_1",8,FALSE
"6592",2024-02-12,1908.10382440134,1281.44314473245,"saturatedSpendReversed","1_998_1",8,FALSE
"6593",2024-02-13,1868.76726493094,1248.01747878563,"saturatedSpendReversed","1_998_1",8,FALSE
"6594",2024-02-14,1967.34959175615,1294.15653277291,"saturatedSpendReversed","1_998_1",8,FALSE
"6595",2024-02-15,2070.90245764301,1349.48598220875,"saturatedSpendReversed","1_998_1",8,FALSE
"6596",2024-02-16,2174.63445968175,1305.87699974375,"saturatedSpendReversed","1_998_1",8,FALSE
"6597",2024-02-17,1778.37291771259,1250.83979488342,"saturatedSpendReversed","1_998_1",8,FALSE
"6598",2024-02-18,1664.0918172347,1194.48253405892,"saturatedSpendReversed","1_998_1",8,FALSE
"6599",2024-02-19,1959.97317410183,1337.97279564969,"saturatedSpendReversed","1_998_1",8,FALSE
"6600",2024-02-20,1920.63661463143,1304.54712970288,"saturatedSpendReversed","1_998_1",8,FALSE
"6601",2024-02-21,2019.21894145664,1350.68618369016,"saturatedSpendReversed","1_998_1",8,FALSE
"6602",2024-02-22,2122.7718073435,1406.015633126,"saturatedSpendReversed","1_998_1",8,FALSE
"6603",2024-02-23,2226.50380938224,1362.40665066099,"saturatedSpendReversed","1_998_1",8,FALSE
"6604",2024-02-24,1830.24226741309,1307.36944580067,"saturatedSpendReversed","1_998_1",8,FALSE
"6605",2024-02-25,1715.96116693519,1251.01218497617,"saturatedSpendReversed","1_998_1",8,FALSE
"6606",2024-02-26,2011.84252380232,1394.50244656694,"saturatedSpendReversed","1_998_1",8,FALSE
"6607",2024-02-27,1972.50596433192,1361.07678062012,"saturatedSpendReversed","1_998_1",8,FALSE
"6608",2024-02-28,2071.08829115713,1407.21583460741,"saturatedSpendReversed","1_998_1",8,FALSE
"6609",2024-02-29,2174.64115704399,1462.54528404324,"saturatedSpendReversed","1_998_1",8,FALSE
"6610",2024-01-01,43.4938300107066,14.8053860839058,"decompMedia","1_998_1",8,FALSE
"6611",2024-01-02,43.7274671941126,20.4102472350305,"decompMedia","1_998_1",8,FALSE
"6612",2024-01-03,52.4510169293411,17.1246809921163,"decompMedia","1_998_1",8,FALSE
"6613",2024-01-04,58.5895892774341,22.5901892275941,"decompMedia","1_998_1",8,FALSE
"6614",2024-01-05,64.5644966258554,21.3008298443308,"decompMedia","1_998_1",8,FALSE
"6615",2024-01-06,41.6106309728728,19.2023156720623,"decompMedia","1_998_1",8,FALSE
"6616",2024-01-07,35.1892135410169,16.9835910564744,"decompMedia","1_998_1",8,FALSE
"6617",2024-01-08,52.1330631207003,22.5746105084841,"decompMedia","1_998_1",8,FALSE
"6618",2024-01-09,49.8385152278036,21.2989967075151,"decompMedia","1_998_1",8,FALSE
"6619",2024-01-10,55.5886148702457,23.0533379223899,"decompMedia","1_998_1",8,FALSE
"6620",2024-01-11,61.5918976341499,25.0869168948077,"decompMedia","1_998_1",8,FALSE
"6621",2024-01-12,67.5056927402845,23.4910674033353,"decompMedia","1_998_1",8,FALSE
"6622",2024-01-13,44.5903603715671,21.4075992360196,"decompMedia","1_998_1",8,FALSE
"6623",2024-01-14,38.0744195794531,19.2149059074472,"decompMedia","1_998_1",8,FALSE
"6624",2024-01-15,55.1587793627219,24.670896716877,"decompMedia","1_998_1",8,FALSE
"6625",2024-01-16,52.864412632224,23.441577370323,"decompMedia","1_998_1",8,FALSE
"6626",2024-01-17,58.6043970237216,25.1300560727397,"decompMedia","1_998_1",8,FALSE
"6627",2024-01-18,64.5650213904144,27.0690177824142,"decompMedia","1_998_1",8,FALSE
"6628",2024-01-19,70.4084421227379,25.5489996323022,"decompMedia","1_998_1",8,FALSE
"6629",2024-01-20,47.5957720226491,23.5465525772999,"decompMedia","1_998_1",8,FALSE
"6630",2024-01-21,41.0091011716952,21.4142273616536,"decompMedia","1_998_1",8,FALSE
"6631",2024-01-22,58.1764055648836,26.6738391092308,"decompMedia","1_998_1",8,FALSE
"6632",2024-01-23,55.8889737963553,25.5016784569605,"decompMedia","1_998_1",8,FALSE
"6633",2024-01-24,61.6025987504439,27.1099538885759,"decompMedia","1_998_1",8,FALSE
"6634",2024-01-25,67.5060701420422,28.9422021123624,"decompMedia","1_998_1",8,FALSE
"6635",2024-01-26,73.2673445471234,27.5071026727397,"decompMedia","1_998_1",8,FALSE
"6636",2024-01-27,50.6165981782822,25.6020396831352,"decompMedia","1_998_1",8,FALSE
"6637",2024-01-28,43.9823131661035,23.5529578161185,"decompMedia","1_998_1",8,FALSE
"6638",2024-01-29,61.1775866840015,28.569952043405,"decompMedia","1_998_1",8,FALSE
"6639",2024-01-30,58.9033675098657,27.4622793743542,"decompMedia","1_998_1",8,FALSE
"6640",2024-01-31,64.5756195313727,28.9807300809098,"decompMedia","1_998_1",8,FALSE
"6641",2024-02-01,70.4088142061208,30.6991765541705,"decompMedia","1_998_1",8,FALSE
"6642",2024-02-02,76.0775304579444,29.3542005209681,"decompMedia","1_998_1",8,FALSE
"6643",2024-02-03,53.6430289865334,27.5573321637907,"decompMedia","1_998_1",8,FALSE
"6644",2024-02-04,46.9833491576184,25.6081617399155,"decompMedia","1_998_1",8,FALSE
"6645",2024-02-05,64.1546264106187,30.3509661595668,"decompMedia","1_998_1",8,FALSE
"6646",2024-02-06,61.8993951203942,29.3120779907778,"decompMedia","1_998_1",8,FALSE
"6647",2024-02-07,67.5165417551523,30.7351908555948,"decompMedia","1_998_1",8,FALSE
"6648",2024-02-08,73.2677106402801,32.3369036832605,"decompMedia","1_998_1",8,FALSE
"6649",2024-02-09,78.8347824831578,31.0840514993883,"decompMedia","1_998_1",8,FALSE
"6650",2024-02-10,56.66579351036,29.4013950146319,"decompMedia","1_998_1",8,FALSE
"6651",2024-02-11,50.0018528768218,27.5631290828322,"decompMedia","1_998_1",8,FALSE
"6652",2024-02-12,67.100509279972,32.0130501035541,"decompMedia","1_998_1",8,FALSE
"6653",2024-02-13,64.8695233130916,31.0447265174188,"decompMedia","1_998_1",8,FALSE
"6654",2024-02-14,70.4191382120106,32.37037940948,"decompMedia","1_998_1",8,FALSE
"6655",2024-02-15,76.0778899747635,33.8557126884126,"decompMedia","1_998_1",8,FALSE
"6656",2024-02-16,81.535507662363,32.694464945981,"decompMedia","1_998_1",8,FALSE
"6657",2024-02-17,59.6762193258493,31.1281050532092,"decompMedia","1_998_1",8,FALSE
"6658",2024-02-18,53.0279136814503,29.4068410927364,"decompMedia","1_998_1",8,FALSE
"6659",2024-02-19,70.0089098815297,33.5559175140102,"decompMedia","1_998_1",8,FALSE
